game_id,season,week,season_type,team,opponent,is_home,n_plays,epa_sum,epa_per_play
2014_11_PHI_GB,2014,11,REG,GB,PHI,1,65,19.4217,0.298796
2014_11_PHI_GB,2014,11,REG,PHI,GB,0,78,-20.3381,-0.260744
2014_11_PIT_TEN,2014,11,REG,PIT,TEN,0,71,11.8363,0.166708
2014_11_PIT_TEN,2014,11,REG,TEN,PIT,1,40,2.7236,0.06809
2014_11_SEA_KC,2014,11,REG,KC,SEA,1,46,5.6567,0.122972
2014_11_SEA_KC,2014,11,REG,SEA,KC,0,73,3.7051,0.050754
2014_11_SF_NYG,2014,11,REG,NYG,SF,1,70,-22.1102,-0.31586
2014_11_SF_NYG,2014,11,REG,SF,NYG,0,67,-1.4499,-0.02164
2014_11_TB_WAS,2014,11,REG,TB,WAS,0,49,8.9912,0.183494
2014_11_TB_WAS,2014,11,REG,WAS,TB,1,72,-13.4551,-0.186877
2014_12_ARI_SEA,2014,12,REG,ARI,SEA,0,54,-10.8781,-0.201446
2014_12_ARI_SEA,2014,12,REG,SEA,ARI,1,56,-0.7712,-0.013771
2014_12_BAL_NO,2014,12,REG,BAL,NO,0,58,18.7262,0.322866
2014_12_BAL_NO,2014,12,REG,NO,BAL,1,72,8.0997,0.112496
2014_12_CIN_HOU,2014,12,REG,CIN,HOU,0,80,-3.6578,-0.045722
2014_12_CIN_HOU,2014,12,REG,HOU,CIN,1,65,-10.435,-0.160539
2014_12_CLE_ATL,2014,12,REG,ATL,CLE,1,71,-1.0004,-0.01409
2014_12_CLE_ATL,2014,12,REG,CLE,ATL,0,74,6.4737,0.087483
2014_12_DAL_NYG,2014,12,REG,DAL,NYG,0,52,16.1629,0.310824
2014_12_DAL_NYG,2014,12,REG,NYG,DAL,1,74,10.3359,0.139675
2014_12_DET_NE,2014,12,REG,DET,NE,0,79,-7.6986,-0.09745
2014_12_DET_NE,2014,12,REG,NE,DET,1,79,7.4874,0.094777
2014_12_GB_MIN,2014,12,REG,GB,MIN,0,62,13.5514,0.218571
2014_12_GB_MIN,2014,12,REG,MIN,GB,1,68,-0.3396,-0.004994
2014_12_JAX_IND,2014,12,REG,IND,JAX,1,72,-7.0131,-0.097404
2014_12_JAX_IND,2014,12,REG,JAX,IND,0,53,-25.3509,-0.478318
2014_12_KC_OAK,2014,12,REG,KC,LV,0,66,-5.6811,-0.086077
2014_12_KC_OAK,2014,12,REG,LV,KC,1,68,6.7372,0.099076
2014_12_MIA_DEN,2014,12,REG,DEN,MIA,1,73,26.017,0.356397
2014_12_MIA_DEN,2014,12,REG,MIA,DEN,0,61,15.3969,0.252409
2014_12_NYJ_BUF,2014,12,REG,BUF,NYJ,1,65,9.9047,0.15238
2014_12_NYJ_BUF,2014,12,REG,NYJ,BUF,0,58,-23.3017,-0.401753
2014_12_STL_SD,2014,12,REG,LA,LAC,0,65,-9.0206,-0.138778
2014_12_STL_SD,2014,12,REG,LAC,LA,1,62,-3.022,-0.048743
2014_12_TB_CHI,2014,12,REG,CHI,TB,1,57,-15.3824,-0.269867
2014_12_TB_CHI,2014,12,REG,TB,CHI,0,76,-19.5261,-0.256922
2014_12_TEN_PHI,2014,12,REG,PHI,TEN,1,85,1.2727,0.014973
2014_12_TEN_PHI,2014,12,REG,TEN,PHI,0,67,-11.4059,-0.170238
2014_12_WAS_SF,2014,12,REG,SF,WAS,1,59,-5.9065,-0.100111
2014_12_WAS_SF,2014,12,REG,WAS,SF,0,55,-14.3693,-0.261259
2014_13_ARI_ATL,2014,13,REG,ARI,ATL,0,55,-10.2674,-0.186681
2014_13_ARI_ATL,2014,13,REG,ATL,ARI,1,77,-2.3006,-0.029878
2014_13_CAR_MIN,2014,13,REG,CAR,MIN,0,73,-2.2726,-0.031131
2014_13_CAR_MIN,2014,13,REG,MIN,CAR,1,47,-1.0995,-0.023394
2014_13_CHI_DET,2014,13,REG,CHI,DET,0,63,-6.7688,-0.107442
2014_13_CHI_DET,2014,13,REG,DET,CHI,1,73,7.7234,0.105799
2014_13_CIN_TB,2014,13,REG,CIN,TB,0,60,-7.8366,-0.13061
2014_13_CIN_TB,2014,13,REG,TB,CIN,1,63,-13.2083,-0.209656
2014_13_CLE_BUF,2014,13,REG,BUF,CLE,1,64,-12.7632,-0.199424
2014_13_CLE_BUF,2014,13,REG,CLE,BUF,0,69,-19.8774,-0.288078
2014_13_DEN_KC,2014,13,REG,DEN,KC,0,82,2.0246,0.02469
2014_13_DEN_KC,2014,13,REG,KC,DEN,1,44,-18.3329,-0.416658
2014_13_MIA_NYJ,2014,13,REG,MIA,NYJ,0,58,-2.5427,-0.04384
2014_13_MIA_NYJ,2014,13,REG,NYJ,MIA,1,64,-1.5687,-0.024512
2014_13_NE_GB,2014,13,REG,GB,NE,1,70,17.1176,0.244538
2014_13_NE_GB,2014,13,REG,NE,GB,0,55,12.901,0.234563
2014_13_NO_PIT,2014,13,REG,NO,PIT,0,56,17.3789,0.310337
2014_13_NO_PIT,2014,13,REG,PIT,NO,1,88,12.179,0.138398
2014_13_NYG_JAX,2014,13,REG,JAX,NYG,1,67,-8.6745,-0.12947
2014_13_NYG_JAX,2014,13,REG,NYG,JAX,0,74,-7.6672,-0.10361
2014_13_OAK_STL,2014,13,REG,LA,LV,1,50,10.8725,0.217449
2014_13_OAK_STL,2014,13,REG,LV,LA,0,78,-39.8856,-0.511354
2014_13_PHI_DAL,2014,13,REG,DAL,PHI,1,60,-15.0606,-0.25101
2014_13_PHI_DAL,2014,13,REG,PHI,DAL,0,75,13.7002,0.18267
2014_13_SD_BAL,2014,13,REG,BAL,LAC,1,71,14.6706,0.206628
2014_13_SD_BAL,2014,13,REG,LAC,BAL,0,72,20.8817,0.290024
2014_13_SEA_SF,2014,13,REG,SEA,SF,0,66,4.5683,0.069217
2014_13_SEA_SF,2014,13,REG,SF,SEA,1,58,-17.0807,-0.294494
2014_13_TEN_HOU,2014,13,REG,HOU,TEN,1,69,12.6982,0.184031
2014_13_TEN_HOU,2014,13,REG,TEN,HOU,0,62,-16.7616,-0.270348
2014_13_WAS_IND,2014,13,REG,IND,WAS,1,50,12.3741,0.247481
2014_13_WAS_IND,2014,13,REG,WAS,IND,0,80,-5.7596,-0.071995
2014_14_ATL_GB,2014,14,REG,ATL,GB,0,67,22.7351,0.339329
2014_14_ATL_GB,2014,14,REG,GB,ATL,1,67,24.2818,0.362415
2014_14_BAL_MIA,2014,14,REG,BAL,MIA,0,61,20.4835,0.335796
2014_14_BAL_MIA,2014,14,REG,MIA,BAL,1,56,-5.8297,-0.104101
2014_14_BUF_DEN,2014,14,REG,BUF,DEN,0,80,-1.3013,-0.016266
2014_14_BUF_DEN,2014,14,REG,DEN,BUF,1,53,-3.4416,-0.064935
2014_14_CAR_NO,2014,14,REG,CAR,NO,0,73,19.8796,0.272324
2014_14_CAR_NO,2014,14,REG,NO,CAR,1,70,-17.7949,-0.254212
2014_14_DAL_CHI,2014,14,REG,CHI,DAL,1,68,10.8898,0.160144
2014_14_DAL_CHI,2014,14,REG,DAL,CHI,0,60,24.0086,0.400144
2014_14_HOU_JAX,2014,14,REG,HOU,JAX,0,63,5.6172,0.089162
2014_14_HOU_JAX,2014,14,REG,JAX,HOU,1,71,-12.2447,-0.172461
2014_14_IND_CLE,2014,14,REG,CLE,IND,1,64,-14.4861,-0.226345
2014_14_IND_CLE,2014,14,REG,IND,CLE,0,80,-14.8456,-0.18557
2014_14_KC_ARI,2014,14,REG,ARI,KC,1,68,5.586,0.082147
2014_14_KC_ARI,2014,14,REG,KC,ARI,0,64,-2.6394,-0.041241
2014_14_NE_SD,2014,14,REG,LAC,NE,1,57,-11.5222,-0.202145
2014_14_NE_SD,2014,14,REG,NE,LAC,0,77,-5.089,-0.066092
2014_14_NYG_TEN,2014,14,REG,NYG,TEN,0,72,0.3226,0.00448
2014_14_NYG_TEN,2014,14,REG,TEN,NYG,1,57,-28.4072,-0.498372
2014_14_NYJ_MIN,2014,14,REG,MIN,NYJ,1,59,14.5403,0.246446
2014_14_NYJ_MIN,2014,14,REG,NYJ,MIN,0,78,-3.6122,-0.046311
2014_14_PIT_CIN,2014,14,REG,CIN,PIT,1,61,-1.9426,-0.031845
2014_14_PIT_CIN,2014,14,REG,PIT,CIN,0,72,22.9841,0.319224
2014_14_SEA_PHI,2014,14,REG,PHI,SEA,1,46,-18.5511,-0.403284
2014_14_SEA_PHI,2014,14,REG,SEA,PHI,0,85,4.588,0.053977
2014_14_SF_OAK,2014,14,REG,LV,SF,1,63,2.5893,0.0411
2014_14_SF_OAK,2014,14,REG,SF,LV,0,60,-2.3159,-0.038599
2014_14_STL_WAS,2014,14,REG,LA,WAS,0,62,8.699,0.140306
2014_14_STL_WAS,2014,14,REG,WAS,LA,1,57,-19.4841,-0.341827
2014_14_TB_DET,2014,14,REG,DET,TB,1,66,5.0754,0.0769
2014_14_TB_DET,2014,14,REG,TB,DET,0,64,-11.1809,-0.174701
2014_15_ARI_STL,2014,15,REG,ARI,LA,0,67,-10.1314,-0.151215
2014_15_ARI_STL,2014,15,REG,LA,ARI,1,63,-22.5505,-0.357945
2014_15_CIN_CLE,2014,15,REG,CIN,CLE,0,74,10.526,0.142244
2014_15_CIN_CLE,2014,15,REG,CLE,CIN,1,42,-20.1856,-0.480609
2014_15_DAL_PHI,2014,15,REG,DAL,PHI,0,79,14.7693,0.186953
2014_15_DAL_PHI,2014,15,REG,PHI,DAL,1,55,-1.9625,-0.035682
2014_15_DEN_SD,2014,15,REG,DEN,LAC,0,66,5.2048,0.07886
2014_15_DEN_SD,2014,15,REG,LAC,DEN,1,66,-5.4511,-0.082593
2014_15_GB_BUF,2014,15,REG,BUF,GB,1,65,-13.9337,-0.214365
2014_15_GB_BUF,2014,15,REG,GB,BUF,0,71,-10.2232,-0.143989
2014_15_HOU_IND,2014,15,REG,HOU,IND,0,72,-20.2618,-0.281414
2014_15_HOU_IND,2014,15,REG,IND,HOU,1,65,-14.3657,-0.221011
2014_15_JAX_BAL,2014,15,REG,BAL,JAX,1,60,-0.4359,-0.007265
2014_15_JAX_BAL,2014,15,REG,JAX,BAL,0,69,-12.6451,-0.183263
2014_15_MIA_NE,2014,15,REG,MIA,NE,0,78,-8.6866,-0.111366
2014_15_MIA_NE,2014,15,REG,NE,MIA,1,64,11.7944,0.184288
2014_15_MIN_DET,2014,15,REG,DET,MIN,1,51,-8.0675,-0.158185
2014_15_MIN_DET,2014,15,REG,MIN,DET,0,67,-3.4896,-0.052084
2014_15_NO_CHI,2014,15,REG,CHI,NO,1,61,-15.4581,-0.253411
2014_15_NO_CHI,2014,15,REG,NO,CHI,0,68,14.9115,0.219287
2014_15_NYJ_TEN,2014,15,REG,NYJ,TEN,0,65,-1.5207,-0.023396
2014_15_NYJ_TEN,2014,15,REG,TEN,NYJ,1,66,-10.8222,-0.163973
2014_15_OAK_KC,2014,15,REG,KC,LV,1,66,-5.9404,-0.090005
2014_15_OAK_KC,2014,15,REG,LV,KC,0,80,-20.1092,-0.251366
2014_15_PIT_ATL,2014,15,REG,ATL,PIT,1,60,1.3543,0.022572
2014_15_PIT_ATL,2014,15,REG,PIT,ATL,0,56,14.8129,0.264516
2014_15_SF_SEA,2014,15,REG,SEA,SF,1,63,4.895,0.077699
2014_15_SF_SEA,2014,15,REG,SF,SEA,0,58,-5.9175,-0.102025
2014_15_TB_CAR,2014,15,REG,CAR,TB,1,76,0.5684,0.007479
2014_15_TB_CAR,2014,15,REG,TB,CAR,0,55,-2.6759,-0.048653
2014_15_WAS_NYG,2014,15,REG,NYG,WAS,1,61,2.2912,0.03756
2014_15_WAS_NYG,2014,15,REG,WAS,NYG,0,70,-2.3932,-0.034189
2014_16_ATL_NO,2014,16,REG,ATL,NO,0,65,6.4689,0.099522
2014_16_ATL_NO,2014,16,REG,NO,ATL,1,68,-18.1632,-0.267106
2014_16_BAL_HOU,2014,16,REG,BAL,HOU,0,73,-30.7815,-0.421664
2014_16_BAL_HOU,2014,16,REG,HOU,BAL,1,84,-15.075,-0.179464
2014_16_BUF_OAK,2014,16,REG,BUF,LV,0,68,-3.5025,-0.051507
2014_16_BUF_OAK,2014,16,REG,LV,BUF,1,70,-3.0558,-0.043654
2014_16_CLE_CAR,2014,16,REG,CAR,CLE,1,77,7.8956,0.10254
2014_16_CLE_CAR,2014,16,REG,CLE,CAR,0,47,-2.3559,-0.050125
2014_16_DEN_CIN,2014,16,REG,CIN,DEN,1,61,-6.1881,-0.101444
2014_16_DEN_CIN,2014,16,REG,DEN,CIN,0,69,-11.0776,-0.160545
2014_16_DET_CHI,2014,16,REG,CHI,DET,1,64,-8.9761,-0.140252
2014_16_DET_CHI,2014,16,REG,DET,CHI,0,69,11.0667,0.160387
2014_16_GB_TB,2014,16,REG,GB,TB,0,71,8.4513,0.119032
2014_16_GB_TB,2014,16,REG,TB,GB,1,49,-23.3156,-0.475829
2014_16_IND_DAL,2014,16,REG,DAL,IND,1,63,17.4934,0.277673
2014_16_IND_DAL,2014,16,REG,IND,DAL,0,63,-18.8452,-0.29913
2014_16_KC_PIT,2014,16,REG,KC,PIT,0,67,1.4013,0.020915
2014_16_KC_PIT,2014,16,REG,PIT,KC,1,50,11.4882,0.229763
2014_16_MIN_MIA,2014,16,REG,MIA,MIN,1,81,24.5464,0.303041
2014_16_MIN_MIA,2014,16,REG,MIN,MIA,0,61,11.8316,0.19396
2014_16_NE_NYJ,2014,16,REG,NE,NYJ,0,60,-1.8014,-0.030023
2014_16_NE_NYJ,2014,16,REG,NYJ,NE,1,63,-4.1226,-0.065438
2014_16_NYG_STL,2014,16,REG,LA,NYG,1,61,0.1182,0.001938
2014_16_NYG_STL,2014,16,REG,NYG,LA,0,68,19.2164,0.282595
2014_16_PHI_WAS,2014,16,REG,PHI,WAS,0,90,14.0566,0.156185
2014_16_PHI_WAS,2014,16,REG,WAS,PHI,1,56,9.4149,0.168123
2014_16_SD_SF,2014,16,REG,LAC,SF,0,84,5.2942,0.063026
2014_16_SD_SF,2014,16,REG,SF,LAC,1,72,-1.7063,-0.023699
2014_16_SEA_ARI,2014,16,REG,ARI,SEA,1,69,-20.0711,-0.290886
2014_16_SEA_ARI,2014,16,REG,SEA,ARI,0,66,25.6646,0.388858
2014_16_TEN_JAX,2014,16,REG,JAX,TEN,1,59,3.3244,0.056345
2014_16_TEN_JAX,2014,16,REG,TEN,JAX,0,65,-0.2611,-0.004016
2014_17_ARI_SF,2014,17,REG,ARI,SF,0,70,8.4386,0.120551
2014_17_ARI_SF,2014,17,REG,SF,ARI,1,60,10.0878,0.16813
2014_17_BUF_NE,2014,17,REG,BUF,NE,0,57,2.447,0.042931
2014_17_BUF_NE,2014,17,REG,NE,BUF,1,67,-10.9345,-0.163202
2014_17_CAR_ATL,2014,17,REG,ATL,CAR,1,71,-34.8896,-0.491403
2014_17_CAR_ATL,2014,17,REG,CAR,ATL,0,53,5.6151,0.105945
2014_17_CHI_MIN,2014,17,REG,CHI,MIN,0,61,-3.8482,-0.063085
2014_17_CHI_MIN,2014,17,REG,MIN,CHI,1,59,-6.0094,-0.101855
2014_17_CIN_PIT,2014,17,REG,CIN,PIT,0,71,-7.3942,-0.104144
2014_17_CIN_PIT,2014,17,REG,PIT,CIN,1,59,-4.0118,-0.067996
2014_17_CLE_BAL,2014,17,REG,BAL,CLE,1,65,3.6884,0.056744
2014_17_CLE_BAL,2014,17,REG,CLE,BAL,0,63,-7.5911,-0.120493
2014_17_DAL_WAS,2014,17,REG,DAL,WAS,0,64,15.168,0.237
2014_17_DAL_WAS,2014,17,REG,WAS,DAL,1,69,-16.9539,-0.245709
2014_17_DET_GB,2014,17,REG,DET,GB,0,69,-3.9046,-0.056588
2014_17_DET_GB,2014,17,REG,GB,DET,1,66,5.1498,0.078027
2014_17_IND_TEN,2014,17,REG,IND,TEN,0,63,5.8742,0.093242
2014_17_IND_TEN,2014,17,REG,TEN,IND,1,58,-20.2025,-0.348319
2014_17_JAX_HOU,2014,17,REG,HOU,JAX,1,79,-5.5486,-0.070235
2014_17_JAX_HOU,2014,17,REG,JAX,HOU,0,57,-7.5898,-0.133155
2014_17_NO_TB,2014,17,REG,NO,TB,0,63,4.0164,0.063753
2014_17_NO_TB,2014,17,REG,TB,NO,1,66,-0.9648,-0.014618
2014_17_NYJ_MIA,2014,17,REG,MIA,NYJ,1,70,0.8568,0.01224
2014_17_NYJ_MIA,2014,17,REG,NYJ,MIA,0,63,16.1791,0.256811
2014_17_OAK_DEN,2014,17,REG,DEN,LV,1,77,9.357,0.121519
2014_17_OAK_DEN,2014,17,REG,LV,DEN,0,58,-17.4965,-0.301664
2014_17_PHI_NYG,2014,17,REG,NYG,PHI,1,80,-2.2017,-0.027521
2014_17_PHI_NYG,2014,17,REG,PHI,NYG,0,70,10.7493,0.153561
2014_17_SD_KC,2014,17,REG,KC,LAC,1,59,-7.7346,-0.131094
2014_17_SD_KC,2014,17,REG,LAC,KC,0,70,-11.7458,-0.167797
2014_17_STL_SEA,2014,17,REG,LA,SEA,0,62,-26.4531,-0.426663
2014_17_STL_SEA,2014,17,REG,SEA,LA,1,59,-8.5099,-0.144236
2014_18_ARI_CAR,2014,18,POST,ARI,CAR,0,47,-20.1312,-0.428324
2014_18_ARI_CAR,2014,18,POST,CAR,ARI,1,82,-14.0621,-0.171489
2014_18_BAL_PIT,2014,18,POST,BAL,PIT,0,53,12.1864,0.229931
2014_18_BAL_PIT,2014,18,POST,PIT,BAL,1,75,-9.6432,-0.128577
2014_18_CIN_IND,2014,18,POST,CIN,IND,0,60,-11.4426,-0.190711
2014_18_CIN_IND,2014,18,POST,IND,CIN,1,72,5.3182,0.073864
2014_18_DET_DAL,2014,18,POST,DAL,DET,1,60,7.5173,0.125288
2014_18_DET_DAL,2014,18,POST,DET,DAL,0,67,4.3988,0.065654
2014_19_BAL_NE,2014,19,POST,BAL,NE,0,77,14.6296,0.189995
2014_19_BAL_NE,2014,19,POST,NE,BAL,1,64,19.9216,0.311274
2014_19_CAR_SEA,2014,19,POST,CAR,SEA,0,69,-5.0355,-0.072978
2014_19_CAR_SEA,2014,19,POST,SEA,CAR,1,50,11.1605,0.223211
2014_19_DAL_GB,2014,19,POST,DAL,GB,0,55,8.5629,0.15569
2014_19_DAL_GB,2014,19,POST,GB,DAL,1,66,13.3102,0.20167
2014_19_IND_DEN,2014,19,POST,DEN,IND,1,69,-14.3624,-0.208151
2014_19_IND_DEN,2014,19,POST,IND,DEN,0,75,7.6587,0.102116
2014_20_GB_SEA,2014,20,POST,GB,SEA,0,69,-9.1974,-0.133295
2014_20_GB_SEA,2014,20,POST,SEA,GB,1,70,-0.4757,-0.006796
2014_20_IND_NE,2014,20,POST,IND,NE,0,55,-12.54,-0.227999
2014_20_IND_NE,2014,20,POST,NE,IND,1,78,17.4954,0.224299
2014_21_NE_SEA,2014,21,POST,NE,SEA,0,72,9.7688,0.135677
2014_21_NE_SEA,2014,21,POST,SEA,NE,1,53,7.9952,0.150853
2015_01_BAL_DEN,2015,1,REG,BAL,DEN,0,58,-21.0155,-0.362337
2015_01_BAL_DEN,2015,1,REG,DEN,BAL,1,69,-15.6643,-0.227019
2015_01_CAR_JAX,2015,1,REG,CAR,JAX,0,69,-6.1183,-0.088671
2015_01_CAR_JAX,2015,1,REG,JAX,CAR,1,66,-21.0364,-0.318733
2015_01_CIN_OAK,2015,1,REG,CIN,LV,0,66,15.3173,0.23208
2015_01_CIN_OAK,2015,1,REG,LV,CIN,1,63,-10.9116,-0.173201
2015_01_CLE_NYJ,2015,1,REG,CLE,NYJ,0,67,-15.8796,-0.237009
2015_01_CLE_NYJ,2015,1,REG,NYJ,CLE,1,59,8.7843,0.148887
2015_01_DET_SD,2015,1,REG,DET,LAC,0,47,0.1065,0.002265
2015_01_DET_SD,2015,1,REG,LAC,DET,1,73,5.5921,0.076604
2015_01_GB_CHI,2015,1,REG,CHI,GB,1,72,6.7465,0.093701
2015_01_GB_CHI,2015,1,REG,GB,CHI,0,57,22.3352,0.391846
2015_01_IND_BUF,2015,1,REG,BUF,IND,1,56,4.5049,0.080444
2015_01_IND_BUF,2015,1,REG,IND,BUF,0,74,0.7086,0.009576
2015_01_KC_HOU,2015,1,REG,HOU,KC,1,75,-9.7818,-0.130424
2015_01_KC_HOU,2015,1,REG,KC,HOU,0,67,0.1526,0.002278
2015_01_MIA_WAS,2015,1,REG,MIA,WAS,0,55,-4.9253,-0.089551
2015_01_MIA_WAS,2015,1,REG,WAS,MIA,1,75,-5.9142,-0.078855
2015_01_MIN_SF,2015,1,REG,MIN,SF,0,55,-17.3605,-0.315645
2015_01_MIN_SF,2015,1,REG,SF,MIN,1,68,11.4903,0.168975
2015_01_NO_ARI,2015,1,REG,ARI,NO,1,61,12.8151,0.210083
2015_01_NO_ARI,2015,1,REG,NO,ARI,0,73,-1.5,-0.020548
2015_01_NYG_DAL,2015,1,REG,DAL,NYG,1,69,0.9101,0.01319
2015_01_NYG_DAL,2015,1,REG,NYG,DAL,0,61,2.859,0.046869
2015_01_PHI_ATL,2015,1,REG,ATL,PHI,1,73,-6.9095,-0.094651
2015_01_PHI_ATL,2015,1,REG,PHI,ATL,0,73,0.3361,0.004604
2015_01_PIT_NE,2015,1,REG,NE,PIT,1,60,17.4169,0.290281
2015_01_PIT_NE,2015,1,REG,PIT,NE,0,72,17.9572,0.249406
2015_01_SEA_STL,2015,1,REG,LA,SEA,1,58,-6.6267,-0.114253
2015_01_SEA_STL,2015,1,REG,SEA,LA,0,80,-3.7369,-0.046712
2015_01_TEN_TB,2015,1,REG,TB,TEN,1,70,-20.0011,-0.28573
2015_01_TEN_TB,2015,1,REG,TEN,TB,0,52,15.6573,0.301102
2015_02_ARI_CHI,2015,2,REG,ARI,CHI,0,55,17.7789,0.323252
2015_02_ARI_CHI,2015,2,REG,CHI,ARI,1,65,-12.7714,-0.196482
2015_02_ATL_NYG,2015,2,REG,ATL,NYG,0,71,17.0745,0.240486
2015_02_ATL_NYG,2015,2,REG,NYG,ATL,1,68,4.9271,0.072458
2015_02_BAL_OAK,2015,2,REG,BAL,LV,0,78,17.6131,0.225809
2015_02_BAL_OAK,2015,2,REG,LV,BAL,1,68,18.6273,0.273931
2015_02_DAL_PHI,2015,2,REG,DAL,PHI,0,75,-6.1933,-0.082578
2015_02_DAL_PHI,2015,2,REG,PHI,DAL,1,61,-19.3218,-0.31675
2015_02_DEN_KC,2015,2,REG,DEN,KC,0,73,-10.9052,-0.149386
2015_02_DEN_KC,2015,2,REG,KC,DEN,1,60,-13.4954,-0.224924
2015_02_DET_MIN,2015,2,REG,DET,MIN,0,76,-6.3824,-0.083979
2015_02_DET_MIN,2015,2,REG,MIN,DET,1,63,6.5535,0.104023
2015_02_HOU_CAR,2015,2,REG,CAR,HOU,1,74,-3.3967,-0.045901
2015_02_HOU_CAR,2015,2,REG,HOU,CAR,0,86,-8.8455,-0.102855
2015_02_MIA_JAX,2015,2,REG,JAX,MIA,1,72,5.2413,0.072795
2015_02_MIA_JAX,2015,2,REG,MIA,JAX,0,65,6.3335,0.097438
2015_02_NE_BUF,2015,2,REG,BUF,NE,1,72,-0.3882,-0.005391
2015_02_NE_BUF,2015,2,REG,NE,BUF,0,79,7.7752,0.09842
2015_02_NYJ_IND,2015,2,REG,IND,NYJ,1,64,-14.2568,-0.222762
2015_02_NYJ_IND,2015,2,REG,NYJ,IND,0,66,1.8698,0.028331
2015_02_SD_CIN,2015,2,REG,CIN,LAC,1,63,0.8257,0.013107
2015_02_SD_CIN,2015,2,REG,LAC,CIN,0,60,2.6137,0.043561
2015_02_SEA_GB,2015,2,REG,GB,SEA,1,68,6.9583,0.102328
2015_02_SEA_GB,2015,2,REG,SEA,GB,0,58,-1.5782,-0.02721
2015_02_SF_PIT,2015,2,REG,PIT,SF,1,52,29.0455,0.558568
2015_02_SF_PIT,2015,2,REG,SF,PIT,0,86,3.3559,0.039022
2015_02_STL_WAS,2015,2,REG,LA,WAS,0,50,-14.1001,-0.282002
2015_02_STL_WAS,2015,2,REG,WAS,LA,1,69,-0.3984,-0.005774
2015_02_TB_NO,2015,2,REG,NO,TB,1,73,-7.9132,-0.1084
2015_02_TB_NO,2015,2,REG,TB,NO,0,64,-3.296,-0.051499
2015_02_TEN_CLE,2015,2,REG,CLE,TEN,1,48,-2.1979,-0.04579
2015_02_TEN_CLE,2015,2,REG,TEN,CLE,0,77,-2.5302,-0.03286
2015_03_ATL_DAL,2015,3,REG,ATL,DAL,0,73,22.0038,0.301422
2015_03_ATL_DAL,2015,3,REG,DAL,ATL,1,53,7.3798,0.139241
2015_03_BUF_MIA,2015,3,REG,BUF,MIA,0,64,18.9921,0.296751
2015_03_BUF_MIA,2015,3,REG,MIA,BUF,1,75,-10.7811,-0.143748
2015_03_CHI_SEA,2015,3,REG,CHI,SEA,0,47,-13.8107,-0.293845
2015_03_CHI_SEA,2015,3,REG,SEA,CHI,1,62,4.1368,0.066723
2015_03_CIN_BAL,2015,3,REG,BAL,CIN,1,75,-0.505,-0.006734
2015_03_CIN_BAL,2015,3,REG,CIN,BAL,0,71,1.3532,0.019059
2015_03_DEN_DET,2015,3,REG,DEN,DET,0,63,1.9753,0.031353
2015_03_DEN_DET,2015,3,REG,DET,DEN,1,73,-13.4489,-0.184231
2015_03_IND_TEN,2015,3,REG,IND,TEN,0,57,0.4507,0.007907
2015_03_IND_TEN,2015,3,REG,TEN,IND,1,81,-3.9388,-0.048627
2015_03_JAX_NE,2015,3,REG,JAX,NE,0,58,-0.3949,-0.006809
2015_03_JAX_NE,2015,3,REG,NE,JAX,1,78,33.4536,0.428892
2015_03_KC_GB,2015,3,REG,GB,KC,1,76,13.3765,0.176007
2015_03_KC_GB,2015,3,REG,KC,GB,0,71,2.1538,0.030335
2015_03_NO_CAR,2015,3,REG,CAR,NO,1,65,16.672,0.256493
2015_03_NO_CAR,2015,3,REG,NO,CAR,0,71,9.4427,0.132995
2015_03_OAK_CLE,2015,3,REG,CLE,LV,1,72,5.6662,0.078697
2015_03_OAK_CLE,2015,3,REG,LV,CLE,0,68,11.639,0.171162
2015_03_PHI_NYJ,2015,3,REG,NYJ,PHI,1,76,-18.7158,-0.24626
2015_03_PHI_NYJ,2015,3,REG,PHI,NYJ,0,67,-9.4604,-0.1412
2015_03_PIT_STL,2015,3,REG,LA,PIT,1,51,-11.7291,-0.229982
2015_03_PIT_STL,2015,3,REG,PIT,LA,0,61,-3.2875,-0.053893
2015_03_SD_MIN,2015,3,REG,LAC,MIN,0,73,-10.0708,-0.137956
2015_03_SD_MIN,2015,3,REG,MIN,LAC,1,55,2.5017,0.045486
2015_03_SF_ARI,2015,3,REG,ARI,SF,1,71,15.8641,0.223438
2015_03_SF_ARI,2015,3,REG,SF,ARI,0,50,-27.2875,-0.545749
2015_03_TB_HOU,2015,3,REG,HOU,TB,1,89,1.1578,0.013009
2015_03_TB_HOU,2015,3,REG,TB,HOU,0,60,-7.6735,-0.127892
2015_03_WAS_NYG,2015,3,REG,NYG,WAS,1,67,9.551,0.142553
2015_03_WAS_NYG,2015,3,REG,WAS,NYG,0,76,-1.7655,-0.02323
2015_04_BAL_PIT,2015,4,REG,BAL,PIT,0,79,-14.8576,-0.188071
2015_04_BAL_PIT,2015,4,REG,PIT,BAL,1,62,-14.4865,-0.233653
2015_04_CAR_TB,2015,4,REG,CAR,TB,0,55,4.226,0.076837
2015_04_CAR_TB,2015,4,REG,TB,CAR,1,79,-13.9065,-0.176032
2015_04_CLE_SD,2015,4,REG,CLE,LAC,0,71,9.0562,0.127552
2015_04_CLE_SD,2015,4,REG,LAC,CLE,1,64,13.6056,0.212587
2015_04_DAL_NO,2015,4,REG,DAL,NO,0,60,10.6834,0.178056
2015_04_DAL_NO,2015,4,REG,NO,DAL,1,73,10.9315,0.149746
